route,xh.csv,-2645.1685,1364.0293,6.9296,355.0544,0.00,VEHICLE,0,0,
-2645.1685,1364.0293,6.9296,355.0544,0.00,VEHICLE,0,0,
-2644.9888,1366.1069,6.9310,355.0663,0.00,VEHICLE,0,0,
-2644.7957,1368.3567,6.9290,355.0834,0.00,VEHICLE,0,0,
-2644.5935,1370.6454,6.9257,1.2612,0.00,VEHICLE,0,0,
-2644.5581,1372.6713,6.9289,15.6315,0.00,VEHICLE,0,0,
-2645.3250,1374.7241,6.9320,25.0366,0.00,VEHICLE,0,0,
-2646.2114,1376.5260,6.9363,26.7844,0.00,VEHICLE,0,0,
-2647.0906,1378.7253,6.9387,37.7754,0.00,VEHICLE,0,0,
-2648.4019,1380.4120,6.9456,59.3508,0.00,VEHICLE,0,0,
-2650.3406,1381.3250,6.9511,66.2819,0.00,VEHICLE,0,0,
-2652.2639,1382.1556,6.9487,68.2062,0.00,VEHICLE,0,0,
-2654.3015,1383.0787,6.9508,86.1659,0.00,VEHICLE,0,0,
-2656.7478,1383.0259,6.9475,95.7790,0.00,VEHICLE,0,0,
-2659.1233,1382.6924,6.9474,97.3629,0.00,VEHICLE,0,0,
-2661.5718,1382.3804,6.9447,97.5267,0.00,VEHICLE,0,0,
-2664.0391,1382.0684,6.9387,97.5480,0.00,VEHICLE,0,0,
-2666.3267,1381.7584,6.9388,97.5497,0.00,VEHICLE,0,0,
-2668.7073,1381.4430,6.9262,97.5384,0.00,VEHICLE,0,0,
-2671.0276,1381.1417,6.9124,97.5815,0.00,VEHICLE,0,0,
-2673.4568,1380.8771,6.9045,111.8643,0.00,VEHICLE,0,0,
-2675.6924,1379.6470,6.8894,127.2125,0.00,VEHICLE,0,0,
-2677.3230,1378.2703,6.8733,130.3835,0.00,VEHICLE,0,0,
-2678.8235,1376.8197,6.8656,124.7608,0.00,VEHICLE,0,0,
-2680.7332,1375.5278,6.8592,98.6743,0.00,VEHICLE,0,0,
-2683.0493,1375.4186,6.8628,91.9108,0.00,VEHICLE,0,0,
-2685.0737,1375.3445,6.8617,91.6867,0.00,VEHICLE,0,0,
-2687.3782,1375.2687,6.8618,91.6507,0.00,VEHICLE,0,0,
-2689.6064,1375.2139,6.8577,91.6535,0.00,VEHICLE,0,0,
-2691.6299,1375.1537,6.8624,91.6584,0.00,VEHICLE,0,0,
-2693.9612,1375.0835,6.8613,91.6569,0.00,VEHICLE,0,0,
-2696.2415,1375.0188,6.8573,91.6535,0.00,VEHICLE,0,0,
-2698.5588,1374.9514,6.8624,91.6552,0.00,VEHICLE,0,0,
-2700.8647,1374.8807,6.8673,91.5642,0.00,VEHICLE,0,0,
-2702.8718,1374.7887,6.8851,65.9316,0.00,VEHICLE,0,0,
-2704.7180,1375.7701,6.9011,31.3955,0.00,VEHICLE,0,0,
-2705.7915,1377.5024,6.9093,356.6297,0.00,VEHICLE,0,0,
-2705.2659,1379.5999,6.9052,307.3691,0.00,VEHICLE,0,0,
-2703.3123,1380.4983,6.8876,268.8933,0.00,VEHICLE,0,0,
-2701.2759,1380.3221,6.8786,265.6147,0.00,VEHICLE,0,0,
-2699.0662,1380.1659,6.8632,265.4433,0.00,VEHICLE,0,0,
-2696.7097,1379.9698,6.8654,265.4247,0.00,VEHICLE,0,0,
-2694.4221,1379.7880,6.8643,265.4270,0.00,VEHICLE,0,0,
-2692.0313,1379.5984,6.8614,265.4238,0.00,VEHICLE,0,0,
-2689.7712,1379.4154,6.8647,265.4238,0.00,VEHICLE,0,0,
-2687.5234,1379.2358,6.8639,265.4256,0.00,VEHICLE,0,0,
-2685.0100,1379.0353,6.8646,265.4263,0.00,VEHICLE,0,0,
-2682.9368,1378.8695,6.8622,265.4275,0.00,VEHICLE,0,0,
-2680.4355,1378.6682,6.8667,265.4248,0.00,VEHICLE,0,0,
-2678.3096,1378.4940,6.8742,265.4416,0.00,VEHICLE,0,0,
-2676.2366,1378.2455,6.8782,272.0093,0.00,VEHICLE,0,0,
-2673.6475,1378.5605,6.8930,283.2695,0.00,VEHICLE,0,0,
-2671.2104,1379.2180,6.9068,284.7951,0.00,VEHICLE,0,0,
-2669.1895,1379.7999,6.9168,283.5595,0.00,VEHICLE,0,0,
-2666.8638,1380.3665,6.9264,268.9315,0.00,VEHICLE,0,0,
-2664.3906,1380.1298,6.9259,261.1663,0.00,VEHICLE,0,0,
-2662.2642,1379.7386,6.9239,260.3630,0.00,VEHICLE,0,0,
-2659.9897,1379.3602,6.9202,260.2882,0.00,VEHICLE,0,0,
-2657.5146,1378.9487,6.9165,260.2707,0.00,VEHICLE,0,0,
-2655.3059,1378.5637,6.9112,260.2845,0.00,VEHICLE,0,0,
-2652.9141,1378.1493,6.9112,260.2912,0.00,VEHICLE,0,0,
