route,cansadi.csv,-1676.8015,-953.4680,67.3037,16.3261,0.00,VEHICLE,0,0,
-1676.8015,-953.4680,67.3037,16.3261,0.00,VEHICLE,0,0,
-1676.9756,-951.3577,67.0287,6.2768,0.00,VEHICLE,0,0,
-1676.7898,-948.9842,66.6765,356.8450,0.00,VEHICLE,0,0,
-1676.6350,-946.5956,66.3229,356.2075,0.00,VEHICLE,0,0,
-1676.5002,-944.6194,66.0292,356.2242,0.00,VEHICLE,0,0,
-1676.3385,-942.5959,65.8053,355.7936,0.00,VEHICLE,0,0,
-1676.1382,-939.6906,65.5625,356.5414,0.00,VEHICLE,0,0,
-1676.1608,-936.7858,65.4458,1.8033,0.00,VEHICLE,0,0,
-1676.5441,-934.1848,65.3868,8.5674,0.00,VEHICLE,0,0,
-1676.9761,-931.8552,65.3610,11.1155,0.00,VEHICLE,0,0,
-1677.6271,-928.5948,65.3131,11.8950,0.00,VEHICLE,0,0,
-1678.1086,-926.2457,65.2851,12.0635,0.00,VEHICLE,0,0,
-1678.6309,-923.8936,65.2615,12.5017,0.00,VEHICLE,0,0,
-1679.1749,-921.8923,65.2579,14.6733,0.00,VEHICLE,0,0,
-1679.9019,-919.7628,65.2751,18.5709,0.00,VEHICLE,0,0,
-1680.7307,-917.5902,65.3064,21.3491,0.00,VEHICLE,0,0,
-1681.7147,-915.1040,65.3612,22.1596,0.00,VEHICLE,0,0,
-1682.6383,-912.8215,65.4462,22.0751,0.00,VEHICLE,0,0,
-1683.4507,-910.8019,65.5645,22.0070,0.00,VEHICLE,0,0,
-1684.4437,-908.3367,65.7214,22.1735,0.00,VEHICLE,0,0,
-1685.3348,-906.1512,65.8379,22.2564,0.00,VEHICLE,0,0,
-1686.1733,-904.0986,65.9644,22.3896,0.00,VEHICLE,0,0,
-1687.0830,-901.8820,66.0918,22.4177,0.00,VEHICLE,0,0,
-1688.0120,-899.6166,66.2310,22.4313,0.00,VEHICLE,0,0,
-1688.8380,-897.6029,66.3548,22.4415,0.00,VEHICLE,0,0,
-1689.8297,-895.1982,66.4989,22.5479,0.00,VEHICLE,0,0,
